tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_true_intent,_should_escalate
2836,AmazonHelp,False,2019-07-02,"Apologies for the delay. I've checked and your refund for order 629694 was processed, it can take 3-5 business days to reflect. -MK",,2835,refund_request,False
2837,cust24044,True,2019-01-21,"product from 657566 is clearly used/opened, not new as advertised @AmazonHelp",2838,,product_defect,False
2838,AmazonHelp,False,2019-11-21,"Apologies for the mix-up. I've flagged order 657566 for a correct replacement, it'll ship today. -DS",,2837,product_defect,False
2839,cust43483,True,2019-09-24,"@AmazonHelp received the wrong item for order 939335, ordered a charger got headphones",2840,,product_defect,False
2840,AmazonHelp,False,2019-07-26,"I'm sorry about that! I've started a replacement for order 939335, no need to wait for the return. -RJ",,2839,product_defect,False
2841,cust73077,True,2019-10-23,why does my statement show two charges for order 695484?? @AmazonHelp,2842,,billing_dispute,False
2842,AmazonHelp,False,2019-03-27,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 695484. -MK",,2841,billing_dispute,False
2843,cust88409,True,2019-09-24,"requesting a refund for order 209737, item was not as described #fail",2844,,refund_request,False
2844,AmazonHelp,False,2019-07-23,Sorry about that! I can see the return was received; refund for 209737 is being processed now. -DS,,2843,refund_request,False
2845,cust84450,True,2019-02-05,"never received order 283531, @AmazonHelp tracking says delivered but nothing here",2846,,delivery_issue,True
2846,AmazonHelp,False,2019-02-21,"I'm really sorry to hear that. I've filed a replacement for order 283531, it'll ship today at no extra cost. -DS",,2845,delivery_issue,True
2847,cust77460,True,2019-01-23,"@AmazonHelp locked out of my account, reset link isn't working",2848,,account_access,True
2848,AmazonHelp,False,2019-10-18,That sounds concerning. Please send us a DM with your registered email so we can secure your account right away. -MK,,2847,account_access,True
2849,cust18261,True,2019-12-17,"@AmazonHelp customer service has been terrible lately, third time I've had issues",2850,,general_complaint,True
2850,AmazonHelp,False,2019-07-15,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,2849,general_complaint,True
2851,cust73025,True,2019-12-13,@AmazonHelp I returned order 497832 2 weeks ago and still no refund,2852,,refund_request,False
2852,AmazonHelp,False,2019-02-01,"Apologies for the delay. I've checked and your refund for order 497832 was processed, it can take 3-5 business days to reflect. -MK",,2851,refund_request,False
2853,cust47927,True,2019-06-21,"@AmazonHelp I was charged TWICE for order 187672, unauthorized charge on my card 😡 #fail",2854,,billing_dispute,False
2854,AmazonHelp,False,2019-04-21,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 187672. -RJ",,2853,billing_dispute,False
2855,cust28121,True,2019-04-11,@AmazonHelp your app keeps crashing every time I try to check my orders,2856,,general_complaint,False
2856,AmazonHelp,False,2019-05-14,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,2855,general_complaint,False
2857,cust33904,True,2019-01-12,"@AmazonHelp need to cancel order 717298 asap, ordered by mistake",2858,,cancellation,False
2858,AmazonHelp,False,2019-05-11,"I've cancelled order 717298 for you, you won't be charged. -MK",,2857,cancellation,False
2859,cust97614,True,2019-07-14,"so done with @amazonhelp, nothing but problems this month",2860,,general_complaint,False
2860,AmazonHelp,False,2019-05-03,That's not the experience we want for you. Please DM us so we can look into this further. -MK,,2859,general_complaint,False
2861,cust39464,True,2019-05-01,"@AmazonHelp placed order 113675 last week, still says 'preparing for shipment' wtf 😡 #fail",2862,,order_status,False
2862,AmazonHelp,False,2019-08-18,"So sorry about this delay. I've looked into order 113675 and it's showing movement as of today, expected delivery tomorrow. -MK",,2861,order_status,False
2863,cust66347,True,2019-07-18,"@AmazonHelp courier left order 205456 at the wrong address, this is the 2nd time #fail",2864,,delivery_issue,False
2864,AmazonHelp,False,2019-04-10,"So sorry for the trouble. I've escalated order 205456 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2863,delivery_issue,False
2865,cust83142,True,2019-09-17,"@AmazonHelp this is fraud, I never ordered 247667 but got charged $89.99",2866,,billing_dispute,True
2866,AmazonHelp,False,2019-11-19,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 247667. -RJ",,2865,billing_dispute,True
2867,cust20162,True,2019-10-15,"@AmazonHelp placed order 595429 last week, still says 'preparing for shipment' wtf 😡",2868,,order_status,False
2868,AmazonHelp,False,2019-07-01,"I hear you, that's frustrating. Order 595429 left our facility yesterday and tracking will update within 24h. -RJ",,2867,order_status,False
2869,cust92714,True,2019-09-19,"@AmazonHelp locked out of my account, reset link isn't working",2870,,account_access,True
2870,AmazonHelp,False,2019-09-27,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2869,account_access,True
2871,cust58305,True,2019-03-03,"@AmazonHelp need to cancel order 295844 asap, ordered by mistake #fail",2872,,cancellation,False
2872,AmazonHelp,False,2019-08-12,"Order 295844 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2871,cancellation,False
2873,cust60475,True,2019-10-06,"@AmazonHelp my package for order 635294 arrived DAMAGED, box was crushed #fail",2874,,delivery_issue,False
2874,AmazonHelp,False,2019-02-04,"That's not okay, apologies. I've marked order 635294 as not-received and a reshipment is on the way. -MK",,2873,delivery_issue,False
2875,cust33203,True,2019-03-05,"@AmazonHelp this is fraud, I never ordered 805664 but got charged $89.99",2876,,billing_dispute,True
2876,AmazonHelp,False,2019-10-16,"That's concerning, I'm sorry. Please DM us your order details so we can investigate the duplicate charge on 805664. -MK",,2875,billing_dispute,True
2877,cust58030,True,2019-05-05,"@AmazonHelp my package for order 637108 arrived DAMAGED, box was crushed",2878,,delivery_issue,False
2878,AmazonHelp,False,2019-02-27,"That's not okay, apologies. I've marked order 637108 as not-received and a reshipment is on the way. -MK",,2877,delivery_issue,False
2879,cust85756,True,2019-03-05,why does my statement show two charges for order 463448?? @AmazonHelp,2880,,billing_dispute,True
2880,AmazonHelp,False,2019-06-16,"I understand the concern - for account security I can't verify charges here, please DM us so we can look into order 463448. -RJ",,2879,billing_dispute,True
2881,cust16925,True,2019-08-06,"@AmazonHelp need to cancel order 100063 asap, ordered by mistake",2882,,cancellation,False
2882,AmazonHelp,False,2019-04-27,"I've cancelled order 100063 for you, you won't be charged. -MK",,2881,cancellation,False
2883,cust10662,True,2019-01-03,"@AmazonHelp any update on order 391971, tracking hasn't moved since 9 days ago",2884,,order_status,False
2884,AmazonHelp,False,2019-08-17,"I hear you, that's frustrating. Order 391971 left our facility yesterday and tracking will update within 24h. -RJ",,2883,order_status,False
2885,cust61050,True,2019-09-26,"@AmazonHelp locked out of my account, reset link isn't working",2886,,account_access,True
2886,AmazonHelp,False,2019-06-01,"Sorry for the trouble! For account security, please DM us so we can help verify and restore access. -DS",,2885,account_access,True
2887,cust10134,True,2019-10-06,"requesting a refund for order 169112, item was not as described #fail",2888,,refund_request,False
2888,AmazonHelp,False,2019-08-26,Sorry about that! I can see the return was received; refund for 169112 is being processed now. -DS,,2887,refund_request,False
2889,cust67748,True,2019-01-27,hey @AmazonHelp where is my order #955933?? it's been 12 days 😡,2890,,order_status,False
2890,AmazonHelp,False,2019-10-05,"So sorry about this delay. I've looked into order 955933 and it's showing movement as of today, expected delivery tomorrow. -MK",,2889,order_status,False
2891,cust95674,True,2019-02-17,package 145980 arrived open and half the items missing @amazonhelp,2892,,delivery_issue,False
2892,AmazonHelp,False,2019-10-26,"I'm really sorry to hear that. I've filed a replacement for order 145980, it'll ship today at no extra cost. -DS",,2891,delivery_issue,False
2893,cust85115,True,2019-04-28,"@AmazonHelp courier left order 689063 at the wrong address, this is the 2nd time",2894,,delivery_issue,False
2894,AmazonHelp,False,2019-07-12,"I'm really sorry to hear that. I've filed a replacement for order 689063, it'll ship today at no extra cost. -DS",,2893,delivery_issue,False
2895,cust77458,True,2019-03-16,"still waiting on order 724089 from @AmazonHelp, no tracking info at all",2896,,order_status,False
2896,AmazonHelp,False,2019-04-26,"So sorry about this delay. I've looked into order 724089 and it's showing movement as of today, expected delivery tomorrow. -MK",,2895,order_status,False
2897,cust56110,True,2019-09-22,"@AmazonHelp my package for order 950328 arrived DAMAGED, box was crushed #fail",2898,,delivery_issue,True
2898,AmazonHelp,False,2019-10-13,"I'm really sorry to hear that. I've filed a replacement for order 950328, it'll ship today at no extra cost. -DS",,2897,delivery_issue,True
2899,cust43558,True,2019-09-25,"@AmazonHelp my package for order 817857 arrived DAMAGED, box was crushed",2900,,delivery_issue,False
2900,AmazonHelp,False,2019-04-11,"That's not okay, apologies. I've marked order 817857 as not-received and a reshipment is on the way. -MK",,2899,delivery_issue,False
2901,cust87107,True,2019-09-08,"@AmazonHelp need to cancel order 258737 asap, ordered by mistake",2902,,cancellation,False
2902,AmazonHelp,False,2019-12-09,"Order 258737 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2901,cancellation,False
2903,cust92656,True,2019-05-13,"@AmazonHelp need to cancel order 414127 asap, ordered by mistake",2904,,cancellation,False
2904,AmazonHelp,False,2019-03-18,"Order 414127 has been cancelled successfully, refund (if charged) will process in 3-5 days. -DS",,2903,cancellation,False
2905,cust53982,True,2019-06-03,hey @AmazonHelp where is my order #446919?? it's been 7 days,2906,,order_status,False
2906,AmazonHelp,False,2019-06-13,"So sorry about this delay. I've looked into order 446919 and it's showing movement as of today, expected delivery tomorrow. -MK",,2905,order_status,False
2907,cust24043,True,2019-01-16,"@AmazonHelp any update on order 315996, tracking hasn't moved since 11 days ago",2908,,order_status,False
2908,AmazonHelp,False,2019-11-23,"I hear you, that's frustrating. Order 315996 left our facility yesterday and tracking will update within 24h. -RJ",,2907,order_status,False
2909,cust22419,True,2019-10-22,"@AmazonHelp my package for order 866110 arrived DAMAGED, box was crushed 😡",2910,,delivery_issue,False
2910,AmazonHelp,False,2019-01-05,"I'm really sorry to hear that. I've filed a replacement for order 866110, it'll ship today at no extra cost. -DS",,2909,delivery_issue,False
2911,cust91393,True,2019-06-08,package 944566 arrived open and half the items missing @AmazonHelp,2912,,delivery_issue,False
2912,AmazonHelp,False,2019-06-27,"So sorry for the trouble. I've escalated order 944566 to our carrier investigation team, you'll hear back in 24-48h. -RJ",,2911,delivery_issue,False
2913,cust84172,True,2019-06-28,@AmazonHelp your app keeps crashing every time I try to check my orders,2914,,general_complaint,False
2914,AmazonHelp,False,2019-01-01,"I'm really sorry to hear about your experience. I'd like to make this right, can you DM us more details? -RJ",,2913,general_complaint,False
2915,cust95809,True,2019-11-22,hey @AmazonHelp where is my order #537970?? it's been 2 days,2916,,order_status,False
2916,AmazonHelp,False,2019-10-09,"So sorry about this delay. I've looked into order 537970 and it's showing movement as of today, expected delivery tomorrow. -MK",,2915,order_status,False
